0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,x,y
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.315809274069901,7.448383790451973,7.441979257456965,7.565906649200672,7.6774658945397904,7.80949863122593,8.040385325331929,8.287649767949132,8.636755865654251,8.403248364412557,7.683598811044786,7.085201754464395,6.7143725511950425,6.346532806837855,5.998634425035838,5.756434154524292,5.524595682438825,5.281205532575594,5.157571006749558,5.041514201993873,4.913713494176269,4.917633983348447,4.792727242711096,4.786255686587252,4.79432911306383,4.800497916205667,4.789813193670721,3.464721254498729,2.513043300161534,2.0258960480994603,1.686704699704926,1.4336241153620974,1.308983198898519,1.1935587587660008,1.0788623671163173,0.9586405652759099,0.9553619716077221,0.8287491629869456,709.0,722.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.324120271937211,7.442227395300207,7.437968401523724,7.575699606220223,7.6845659655115455,7.801995888557301,8.035468712562198,8.28094586353841,8.642571733246188,8.401915259922047,7.682465751582002,7.080545388609575,6.720144757953162,6.3494026165840785,5.998613070445807,5.760066046546058,5.507362026457896,5.276384819256749,5.16623883771581,5.037887184140655,4.926044521578393,4.910045150658035,4.80034050914284,4.786889248325936,4.795365340451718,4.804678913768205,4.784873004797899,3.4710946989969886,2.5117996739831012,2.0245746415465646,1.6795098879427228,1.4275134104952933,1.311143144927798,1.192435258414198,1.087868361175705,0.948195757108273,0.9477293392804783,0.8253002324298884,709.0,722.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.320411870594333,7.446193886739301,7.42914449849306,7.572672302382416,7.680790353160718,7.806809536723969,8.041170480023675,8.289891823926608,8.644535992255273,8.398874211818672,7.677326223353963,7.08283832474995,6.72144559239604,6.353253002619402,6.008194322938561,5.767694446620785,5.5163697493082875,5.281059698182514,5.163197481434102,5.0440304684469295,4.919918176576138,4.919427204388658,4.804732711697784,4.790669092048652,4.798313040525128,4.794925084172946,4.789206281669512,3.4767480441560394,2.5037732516068285,2.033650944279738,1.6736938157928674,1.4356131129994767,1.307558377216847,1.1926734423540086,1.0700448567752228,0.9513174655907222,0.9536030295784286,0.8314796504581372,709.0,722.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.322105241630542,7.437588285336265,7.435132652011947,7.572691541945997,7.687287664488489,7.80054848199651,8.040611426010072,8.283506324841383,8.637329062822596,8.403726005551608,7.682353862404086,7.080916446546519,6.716130111534315,6.347701136674974,6.00028790783779,5.7626836766157306,5.5173330588468765,5.284429663754817,5.162403545916623,5.036292437688761,4.917657632040062,4.916158569688054,4.7983347198844974,4.7871129547505085,4.795284894616123,4.793547860224703,4.783046687750902,3.4677788364364903,2.508078343898414,2.0301787139932923,1.6872818740285598,1.4369752582047086,1.318625922957598,1.1851348841161984,1.0682253293849056,0.9574138627429286,0.9404287491163308,0.8331707979180133,709.0,722.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.327329713657598,7.45034156285148,7.446831939158098,7.563437464738151,7.679173477481065,7.792907733636324,8.041352637991423,8.285609491766316,8.633763067782763,8.394658555091004,7.6840484426096625,7.0764948767699085,6.718403784253876,6.347703703047174,6.003610680007868,5.764467148673098,5.516406828021122,5.276095238165227,5.15933498695441,5.037974903526954,4.917085878004395,4.908913655599993,4.798227732458245,4.79109906464599,4.796527571263214,4.801745385343154,4.787668466831224,3.4712794358813808,2.5068263191937414,2.0322553310694755,1.67528997551281,1.4422870782492965,1.3067251266997468,1.189524501007561,1.0695861548779693,0.9527235967029553,0.9394455133780372,0.842441313076638,709.0,722.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.322949840875662,7.453273479949924,7.439190354021029,7.5616987597835,7.681067341709147,7.812817251031029,8.037818639835972,8.287158386141384,8.63806619150762,8.41603681079949,7.685688318610525,7.076797010749621,6.731375285792674,6.346022474405342,6.004103636940847,5.769688465065218,5.510266548311945,5.28840723846946,5.156408210802172,5.041481480010824,4.913769700229271,4.921205332158614,4.793609141644336,4.794159018179286,4.797822501288927,4.7992675121179555,4.797692801855407,3.472334180520759,2.5050190895829925,2.0286261623349104,1.6758193980290645,1.4333476690198705,1.3123450607733198,1.1996521734776544,1.0749104290889866,0.9527797023251446,0.9482103412274984,0.8287033020706186,709.0,722.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.3207339590240235,7.439399571406143,7.4379801410020825,7.575914947112682,7.683755399895213,7.803223679932376,8.030789697135944,8.295867693726128,8.641601093517048,8.408169401683455,7.688020443017124,7.077810772045764,6.715726617200121,6.35650208295846,5.99088088223917,5.766786649403064,5.522359430559374,5.283564907285159,5.157664398772209,5.03376127943308,4.921062365801193,4.910867045675683,4.7928926056459735,4.783338376564391,4.786093679250182,4.79767501148182,4.783729598398157,3.4717990658238413,2.506708115475218,2.0320217522638093,1.679835006252772,1.439915163213508,1.303316992851396,1.1812007434767877,1.0746711350214326,0.9445702371637753,0.9377346821522462,0.8259479591596075,709.0,722.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.322041498071762,7.44568647049106,7.431375605746312,7.567256240108381,7.682586283362327,7.799915153522852,8.044163195765343,8.283333979602277,8.631553046919246,8.397729984476392,7.690121338560046,7.078201429858512,6.725305004680752,6.353170451011469,5.999866949882578,5.763802661522897,5.521256716055399,5.28037773996247,5.157359141109391,5.0297269499211845,4.910763020006003,4.912057834866159,4.793014645514076,4.789293074916164,4.793715963263972,4.798096867539088,4.783934507727555,3.477317195865508,2.513677296723001,2.033539980575754,1.6762523976281452,1.4363640654143408,1.3098071059842624,1.1909198571264727,1.0691277137670991,0.9509434554367793,0.9551579061282464,0.835484413686223,709.0,722.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.323175998318414,7.4462135303609,7.445768291858252,7.562339332616687,7.687894390840494,7.807583941950425,8.035230752975407,8.290231271990598,8.640960334680322,8.40301312704402,7.689685979705657,7.084112438711993,6.716427112684884,6.356187540734261,6.003321217491225,5.753573280263356,5.5160208981864285,5.279695604671014,5.158593743262109,5.0369887804653715,4.928465238684326,4.900941411134971,4.791995755159039,4.789123284205612,4.790778983744343,4.800647958291318,4.795832485395617,3.471469250514239,2.5042001993757674,2.0258412067989098,1.6835409419201168,1.4285659888739664,1.3098329109981472,1.193203081603998,1.0731352117229702,0.9468388271247047,0.9570607266337652,0.8377297225533928,709.0,722.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.320753172118819,7.44884869714737,7.437949607521431,7.563880165546224,7.685051145862749,7.800443770890714,8.035936025277602,8.2843552865016,8.648294608727984,8.407215380727926,7.6835268149779585,7.084594336981687,6.7220407943537905,6.345086051037925,6.00558728032909,5.7572682065698295,5.5270280668209875,5.278232631362032,5.156323127435748,5.033754352685671,4.907681808587672,4.910855738487193,4.807198230964459,4.787285291515808,4.79930291788883,4.80534845213202,4.788443907453084,3.467114691450675,2.5039579098919758,2.0356154836615805,1.6756665061721738,1.4334451822724723,1.3065044896198716,1.186535833362437,1.0694147525017588,0.9511948996518975,0.9430117031948961,0.8215097804836691,709.0,722.0
